year,age_gp,sex,race,edclass,tmort,lvdcmort,hlvdcmort,dmmort,ihdmort,istrmort,hyphdmort,audmort,uijmort,mvaccmort,ijmort,restmort
2018,18,2,"1-WNH","LEHS",2527.709,4,0,37,12,7,3,4,88.8,530.2119,299,1543.332
2018,18,2,"1-WNH","SomeC",1157.277,0,0,12,3,3,0,5,47.97241,302.6919,235,548.024
2018,18,2,"1-WNH","College",187.0143,1,0,1,2,0,1,0,11.22759,42.09622,41,87.64355
2018,18,2,"2-BNH","LEHS",909.6579,1,0,26,4,2,4,4,29,161,55,623.7816
2018,18,2,"2-BNH","SomeC",419.2249,1,0,12,3,0,3,3,13,93,39,252.1243
2018,18,2,"2-BNH","College",40.11722,0,0,1,0,0,1,0,3,11,3,21.09406
2018,18,2,"3-Hisp","LEHS",743.7061,1,0,12,2,2,1,3,20,183.5865,87,432.5538
2018,18,2,"3-Hisp","SomeC",330.9845,2,0,3,0,0,0,2,9,119.3814,47,148.2462
2018,18,2,"3-Hisp","College",34.30937,0,0,0,0,0,0,0,5,10.03205,6,13.2
2018,18,2,"4-Others","LEHS",168.0275,0,0,1,1,0,0,6,6,31,38.80851,84.30986
2018,18,2,"4-Others","SomeC",120.1651,0,0,1,0,0,0,1,4,25,41.87234,47.29578
2018,18,2,"4-Others","College",44.80734,0,0,0,1,0,0,0,4,10,15.31915,14.39437
2018,25,1,"1-WNH","LEHS",7214.006,53.58889,5,71,59.3647,7,30.58824,58.53211,315.1738,1018.972,1337.306,4257.319
2018,25,1,"1-WNH","SomeC",2777.327,26.28889,0,18,15.35294,1,17.33333,31.2844,144.5383,405.7854,601.6364,1516.085
2018,25,1,"1-WNH","College",1068.667,11.12222,0,10,12.28235,1,4.078432,20.18349,77.28785,125.2424,267.058,540.596
2018,25,1,"2-BNH","LEHS",3239.469,6.857143,0,38,30,6,33.66,13,106,362.799,241.445,2401.66
2018,25,1,"2-BNH","SomeC",956.8179,1.142857,0,11,14,2,13.26,6,38,170.7884,117.1867,583.5338
2018,25,1,"2-BNH","College",209.7135,0,0,7,7,0,4.08,1,11,39.4127,36.36829,103.8065
2018,25,1,"3-Hisp","LEHS",2515.147,30.75,0,21,23,1,10,25.71428,165.2147,498.0032,334.8529,1405.624
2018,25,1,"3-Hisp","SomeC",599.4232,8.2,1,8,7,0,6,7.2,23.60209,129.8257,113.6471,294.8578
2018,25,1,"3-Hisp","College",115.4295,2.05,0,1,0,0,2,3.085714,7.183246,12.17116,34.5,53.51871
2018,25,1,"4-Others","LEHS",534.0131,21,0,6,2,1,2,13,32.57143,85.62044,109.4595,261.3958
2018,25,1,"4-Others","SomeC",246.7018,9,0,2,2,0,0,10,13.23214,38.27737,65.87838,106.192
2018,25,1,"4-Others","College",152.2851,1,0,1,4,0,1,2,11.19643,14.10219,49.66216,68.41218
2018,25,2,"1-WNH","LEHS",2802.11,46,1,40.75472,19,5.5,10,19.88372,86,275.0579,258.8392,2039.959
2018,25,2,"1-WNH","SomeC",1315.791,22,1,11.20755,12,3.3,6,15.69767,42,162.6255,177.9519,862.0112
2018,25,2,"1-WNH","College",569.0997,8,0,2.037736,5,2.2,1,9.418605,23,82.3166,110.2089,326.03
2018,25,2,"2-BNH","LEHS",1080.821,6,0,43.69355,11,3,13,5,22,136.1688,38.8172,802.0814
2018,25,2,"2-BNH","SomeC",465.6621,2,0,16.25806,8,3,11,4,20,75.64935,39.83871,285.8804
2018,25,2,"2-BNH","College",151.517,1,0,3.048387,1,1,3,0,2,21.18182,16.34409,103.0382
2018,25,2,"3-Hisp","LEHS",642.1989,10.625,0,10,4,2,1,2,25.80645,104,51,432.4783
2018,25,2,"3-Hisp","SomeC",302.924,5.3125,1,4,1,0,2,2,6.193548,47,47,186.9357
2018,25,2,"3-Hisp","College",90.87719,1.0625,0,0,0,0,1,0,0,16,16,56.58595
2018,25,2,"4-Others","LEHS",219.7426,16,0,5,3,0,4,8,10.52632,26,25.41667,121.6802
2018,25,2,"4-Others","SomeC",109.8713,5,0,0,1,0,1,3,2.105263,19,16.26667,62.37387
2018,25,2,"4-Others","College",81.38614,1,0,0,0,0,0,0,7.368421,11,19.31667,42.94595
2018,30,1,"1-WNH","LEHS",8174.164,141,11,98.39568,167.2342,13,53.40541,115,384.765,879.672,1315.692,4995.385
2018,30,1,"1-WNH","SomeC",3195.208,74,1,36.51799,72.53532,4,35.94595,62,170.7834,331.762,571.6454,1834.874
2018,30,1,"1-WNH","College",1543.628,34,0,6.086331,31.23048,0,24.64865,65,98.45161,106.566,327.6627,849.7408
2018,30,1,"2-BNH","LEHS",3081.23,4.8,0,71.34615,73.16129,7.538462,59,16.64,125,367.1245,186.2609,2168.923
2018,30,1,"2-BNH","SomeC",852.4061,4.8,0,26.5,40.64516,5.384615,19,9.36,32,87.74678,73.68562,554.134
2018,30,1,"2-BNH","College",251.3635,2.4,0,8.153846,12.19355,1.076923,7,0,9,15.12876,46.05351,150.9433
2018,30,1,"3-Hisp","LEHS",2411.515,74.76923,1,26.76471,51.31579,3.6,25,64.2963,146.8235,351.71,253.6045,1412.153
2018,30,1,"3-Hisp","SomeC",570.7728,30.11539,0,6.176471,22.57895,2.4,6,14.51852,32.85561,99.04478,77.71751,279.7854
2018,30,1,"3-Hisp","College",143.7124,3.115385,0,2.058824,4.105263,0,1,5.185185,12.32086,23.2452,30.67797,62.06149
2018,30,1,"4-Others","LEHS",635.7515,47,0,12,16.42105,1,13,25.41176,34,65.72973,89.39474,331.8548
2018,30,1,"4-Others","SomeC",209.8497,11,0,3,14.36842,0,5,9.529411,13,28.75676,30.14474,94.96473
2018,30,1,"4-Others","College",165.3988,5,0,0,8.210526,0,1,1.058824,16,19.51351,38.46053,76.1805
2018,30,2,"1-WNH","LEHS",3653.276,104.5174,9,55.56123,48.05618,12,21,49.85217,109.8848,277.0746,263.2232,2703.412
2018,30,2,"1-WNH","SomeC",1727.298,68.33831,2,33.33673,28.62921,6,13,49.85217,51.83246,128.8955,190.6099,1154.55
2018,30,2,"1-WNH","College",995.4264,29.14428,0,10.10204,14.31461,4,5,17.29565,36.28272,70.02985,138.1669,671.038
2018,30,2,"2-BNH","LEHS",1183.049,19,0,39,36,3,33,19,19,85.57433,37.50685,891.892
2018,30,2,"2-BNH","SomeC",563.694,2,0,20,12,3,13,8,18,45.30405,15.20548,427.1747
2018,30,2,"2-BNH","College",274.2569,3,0,7,5,1,4,2,10,18.12162,21.28767,202.9333
2018,30,2,"3-Hisp","LEHS",817.7585,31,1,24.75,13,0,6,15,20,87.51852,64.21429,554.9059
2018,30,2,"3-Hisp","SomeC",292.2748,12,1,6.1875,2,1,1,3,5,41.18518,33.14286,187.0013
2018,30,2,"3-Hisp","College",108.9666,3,0,2.0625,1,0,0,2,4,10.2963,18.64286,68.09285
2018,30,2,"4-Others","LEHS",265.4835,35.71429,0,6,0,.3333333,3,14,6.4,23,24.34286,152.408
2018,30,2,"4-Others","SomeC",145.6544,11.22449,0,6,1,.3333333,0,6,5.333333,14,16.22857,86.05351
2018,30,2,"4-Others","College",120.8621,3.061224,0,0,1,.3333333,0,2,4.266667,8,30.42857,71.53846
2018,35,1,"1-WNH","LEHS",9473.266,273.5883,17.68421,201.3297,418.5289,20,130.5727,178.384,429.6514,795.4156,1318.639,5691.02
2018,35,1,"1-WNH","SomeC",3562.094,119.2565,1.105263,54.16484,151.9179,10,58.25551,116.2044,175.4914,248.6932,605.8882,2020.541
2018,35,1,"1-WNH","College",1990.641,72.15517,2.210526,23.5055,91.55319,3,39.17181,74.41161,100.8571,130.8912,430.473,1021.439
2018,35,1,"2-BNH","LEHS",3363.361,30,0,107,192.4044,16,119.3184,29.27273,105.6688,264.8097,156.2302,2343.309
2018,35,1,"2-BNH","SomeC",997.9424,4,2,50,60.44118,4,47.52514,12.54545,40.25478,85.91153,62.49206,628.3448
2018,35,1,"2-BNH","College",313.6971,3,0,9,21.15441,3,14.15642,4.181818,12.07643,26.27882,35.27778,185.3465
2018,35,1,"3-Hisp","LEHS",2876.324,173.4783,2.4,64.81013,117,8,61.55844,106.68,168.3219,326.3235,240.1187,1607.452
2018,35,1,"3-Hisp","SomeC",606.6132,31.44928,3.6,12.1519,26,2,14.36364,15.24,33.24878,70,67.59644,331.2448
2018,35,1,"3-Hisp","College",175.0629,5.072464,0,3.037975,9,0,3.077922,5.08,11.42927,23.67647,32.28487,82.30317
2018,35,1,"4-Others","LEHS",672.8085,62.72727,0,16.64,36.44444,0,8.363636,40.83333,29.56863,61.64894,68.53543,348.2007
2018,35,1,"4-Others","SomeC",270.3617,18.81818,3,4.16,30.37037,0,9.409091,5.104167,12.23529,17.18085,25.19685,144.9099
2018,35,1,"4-Others","College",220.8298,10.45455,1,5.2,15.18519,0,5.227273,3.0625,10.19608,16.17021,34.26772,119.8895
2018,35,2,"1-WNH","LEHS",4544.6,167.0497,10.83333,109.5956,137.1163,15,50.5618,57,131.8414,259.6899,315,3291.32
2018,35,2,"1-WNH","SomeC",2171.388,108.3292,2.166667,57.31147,57.30233,7,26.29214,48,59.27753,140.917,212.371,1451.874
2018,35,2,"1-WNH","College",1430.012,50.62112,0,17.0929,25.5814,2,13.14607,25,40.88106,60.39301,165.629,1029.806
2018,35,2,"2-BNH","LEHS",1573.699,35.7,0,74,73,5,53,12,35.60345,71.10687,21.38182,1192.62
2018,35,2,"2-BNH","SomeC",798.5027,10.2,1,31,33,5,19,10,20.34483,41.22137,17.30909,610.5078
2018,35,2,"2-BNH","College",364.7982,5.1,1,8,13,1,10,6,3.051724,22.67175,17.30909,277.8723
2018,35,2,"3-Hisp","LEHS",1019.006,46,2,33,26.68421,2,10,12,20,64.26,39.4875,763.6057
2018,35,2,"3-Hisp","SomeC",356.5508,23,0,9,9.236842,3,5,3,9,23.46,25.3125,246.4225
2018,35,2,"3-Hisp","College",191.4434,5,0,0,3.078947,1,1,2,7,14.28,16.2,141.9718
2018,35,2,"4-Others","LEHS",309.9577,25.56818,1,11,7.5,2,4,13,4.333333,30.65217,10,200.7537
2018,35,2,"4-Others","SomeC",173.8276,15.34091,1,3,6.428571,1,3,10,7.583333,8.173913,16,101.9701
2018,35,2,"4-Others","College",160.2146,4.090909,1,1,1.071429,0,0,1,1.083333,8.173913,19,124.2761
2018,40,1,"1-WNH","LEHS",10200.98,413.2354,25.80645,288.146,850.0298,38,219.7241,241.6667,381.0016,708.9971,1136.066,5899.345
2018,40,1,"1-WNH","SomeC",3719.974,199.0028,5.16129,92.32847,316.7373,13,81.37931,96.66666,150.1535,242.0474,552.8447,1970.182
2018,40,1,"1-WNH","College",2313.048,116.7618,1.032258,36.52555,189.2328,5,52.89655,96.66666,87.84489,112.9555,411.0897,1202.473
2018,40,1,"2-BNH","LEHS",3811.773,58.79452,1,151.2295,326.573,32,160.6555,41.68333,127,235.2261,111.2155,2566.737
2018,40,1,"2-BNH","SomeC",1100.953,9.123287,0,69.56557,103.1283,9,55.92437,13.21667,51,66.63057,45.49724,677.4886
2018,40,1,"2-BNH","College",388.2737,6.082192,0,25.20492,27.29867,1,25.42017,6.1,12,15.14331,26.28729,243.774
2018,40,1,"3-Hisp","LEHS",3154.831,234.4225,15,105.3233,197.6,16.5,65.76471,122.2143,178.5813,247.9869,213.457,1758.471
2018,40,1,"3-Hisp","SomeC",618.4536,41.12676,0,25.56391,36.02083,5.5,18.21177,18.64286,21.93103,47.76797,54.37114,349.0252
2018,40,1,"3-Hisp","College",228.715,16.4507,0,5.112782,13.37917,0,2.02353,4.142857,11.48769,15.2451,25.17182,135.5039
2018,40,1,"4-Others","LEHS",690.4293,49.64474,3,46.90909,52,2.666667,16.47059,36,26.49057,43.84722,54.14876,359.9076
2018,40,1,"4-Others","SomeC",312.7854,21.27632,1,14.18182,32,1.333333,10.29412,13,8.150944,18.18056,42.69421,150.3143
2018,40,1,"4-Others","College",312.7854,6.078948,1,10.90909,37,0,8.235294,9,19.35849,14.97222,29.15702,176.7781
2018,40,2,"1-WNH","LEHS",5166.427,249.6101,15.6,144.384,290.656,27,83.76978,69.31613,135,224.0958,287.7314,3639.266
2018,40,2,"1-WNH","SomeC",2692.135,152.2013,10.4,77.824,121.5287,9,36.77698,62.18064,66,123.6044,216.8117,1816.086
2018,40,2,"1-WNH","College",1872.437,82.18868,0,33.792,64.81528,4,21.45324,26.50323,58,61.29976,189.4569,1330.648
2018,40,2,"2-BNH","LEHS",1891.216,42.12329,1,105.3082,101.0989,15,73.02857,18.54545,40.98766,51.53125,28.46667,1414.002
2018,40,2,"2-BNH","SomeC",989.1892,22.60274,0,40.50314,61.67033,3,45.64286,8.242424,30.74074,30.3125,19.31667,727.2591
2018,40,2,"2-BNH","College",569.5946,10.27397,0,15.18868,21.23077,2,23.32857,7.212121,11.2716,15.15625,13.21667,450.7386
2018,40,2,"3-Hisp","LEHS",1239.849,60.61856,4,39,43.76786,8,19.65517,10,29,65.69149,33,927.206
2018,40,2,"3-Hisp","SomeC",441.4228,29.29897,0,13,10.17857,1,8.275862,6,6,22.23404,22,323.3491
2018,40,2,"3-Hisp","College",221.7285,8.082474,0,8,3.053571,0,2.068965,2,4,7.074468,12,175.4449
2018,40,2,"4-Others","LEHS",375.1719,36.57143,4,13,15.55556,1,1,22,12.5,18.5,11.51163,239.3125
2018,40,2,"4-Others","SomeC",201.059,19.30159,0,9,6.222222,1,8,8,2.272727,9.794118,12.55814,124.3182
2018,40,2,"4-Others","College",249.7691,8.126985,0,7,6.222222,1,1,4,10.22727,8.705882,20.93023,183.3693
2018,45,1,"1-WNH","LEHS",15796.88,771.6552,72.47059,542.2137,1950.733,65.57143,380.9637,437.9961,568.4769,857.0287,1256.798,8894.886
2018,45,1,"1-WNH","SomeC",5663.727,374.1665,14.49412,194.0124,735.0588,21.85714,154.0284,189.9004,222.0452,241.5446,631.4396,2883.889
2018,45,1,"1-WNH","College",3931.388,230.1783,1.035294,85.77391,438.2081,14.57143,115.0079,151.1035,164.4779,135.4267,580.7623,2014.226
2018,45,1,"2-BNH","LEHS",5167.025,103.5455,3,253.1304,581.3918,28.63636,233.0412,76.47059,138.513,260.4576,95.57576,3393.6
2018,45,1,"2-BNH","SomeC",1544.675,20.30303,1,77.17391,176.6774,9.204545,76.32353,18.35294,38.53368,78.95763,45.27273,1002.701
2018,45,1,"2-BNH","College",627.3,10.15152,0,24.69565,72.93078,7.159091,36.6353,9.176471,23.95337,23.58475,25.15152,393.6986
2018,45,1,"3-Hisp","LEHS",4113.176,394.8522,16.76191,174.8908,430.8163,28.8,86.06557,124.0268,180.7573,249.6,177.2201,2249.493
2018,45,1,"3-Hisp","SomeC",833.5706,56.55435,4.190476,53.89075,69.72147,6.171429,25.61475,14.4698,24.93204,47.84,64.6332,465.3414
2018,45,1,"3-Hisp","College",334.2536,21.59348,1.047619,13.21849,37.46228,1.028571,13.31967,15.50336,8.310679,14.56,28.14672,180.1654
2018,45,1,"4-Others","LEHS",1032.416,67.36364,7.777778,56.23171,124.236,5,25.39583,35.89474,38.44262,45.17333,65.20689,561.5108
2018,45,1,"4-Others","SomeC",467.6301,37.30909,2.222222,20.15854,54.288,2,15.45833,17.40351,18.67213,18.48,14.72414,267.2835
2018,45,1,"4-Others","College",456.9536,9.327272,0,10.60976,82.476,2,12.14583,8.701755,9.885246,13.34667,42.06897,266.2057
2018,45,2,"1-WNH","LEHS",8521.624,417.1146,43.61538,269.4163,674.2931,37.42105,143.8867,155.4677,184.0765,279.77,349.0979,5968.126
2018,45,2,"1-WNH","SomeC",4357.165,257.5405,9.346154,122.095,288.5489,29.10526,81.77734,97.54839,88.47875,136.35,257.5478,2988.63
2018,45,2,"1-WNH","College",3078.211,136.345,1.038462,54.48869,94.15804,12.47368,39.33594,61.98387,86.44476,88.88,225.3543,2277.244
2018,45,2,"2-BNH","LEHS",2950.671,75.70755,5,162.0662,241.8414,26,122.6965,28,53.01205,51.49514,20.4,2164.346
2018,45,2,"2-BNH","SomeC",1435.763,26.24528,1,88.21323,118.9054,11,65.50746,7,20.14458,30.29126,14.28,1053.308
2018,45,2,"2-BNH","College",730.5651,5.04717,0,28.72059,33.2532,2,20.79602,6,14.84337,22.21359,16.32,581.3452
2018,45,2,"3-Hisp","LEHS",1831.161,95.74219,5,91.77119,94.68613,14.73684,23,9,36.4,70,35,1355.765
2018,45,2,"3-Hisp","SomeC",560.1674,25.19531,1,22.18644,29.21168,3.157895,8,9,11.44,11,14,425.9529
2018,45,2,"3-Hisp","College",242.6718,8.0625,0,5.042373,14.10219,2.105263,2,0,4.16,7,4,196.2823
2018,45,2,"4-Others","LEHS",561.6,51.60714,0,29.82609,24.12195,2,8.166667,13.04348,22.61539,19.05882,16.58182,374.8337
2018,45,2,"4-Others","SomeC",273.52,22.26191,0,15.97826,13.63415,3,8.166667,9.782609,4.307693,9.529411,18.65454,168.7787
2018,45,2,"4-Others","College",360.88,11.13095,0,3.195652,5.243902,0,4.666667,2.173913,1.076923,7.411765,21.76364,303.3875
2018,50,1,"1-WNH","LEHS",26560.42,1400.463,132.3396,966,3894.124,158.6385,670.5067,640.493,817.5665,989.6681,1465.086,15426.18
2018,50,1,"1-WNH","SomeC",8204.212,474.6296,23.10692,325.0378,1254.887,32.75117,234.1616,207.9792,245.4754,265.4711,638.6797,4501.05
2018,50,1,"1-WNH","College",5707.367,324.9074,11.55346,157.9623,839.9891,26.61033,174.3317,194.5278,187.9581,169.8608,616.2341,3003.771
2018,50,1,"2-BNH","LEHS",7903.631,207.3969,18,393.6172,1043.597,74.22681,389.3755,97.10744,205.2355,237.7621,88.95349,5148.408
2018,50,1,"2-BNH","SomeC",2123.394,46.20229,4,137.0447,292.9034,21.64948,98.37945,17.56198,45.49035,56.90032,25.11628,1377.974
2018,50,1,"2-BNH","College",849.9744,15.40076,3,45.3381,148.5,4.123711,36.24506,10.33058,23.27413,21.33762,20.93023,521.6177
2018,50,1,"3-Hisp","LEHS",5539.07,613.6733,54.93103,301.7877,642.4307,45.66038,140.7442,130.7945,190.0455,240.6582,153.1368,3025.679
2018,50,1,"3-Hisp","SomeC",1062.146,84.57346,4.068965,52.7095,145.6314,5.188679,23.80233,18.9863,26.70909,34.68,35.49528,630.1346
2018,50,1,"3-Hisp","College",428.7845,24.75321,0,15.50279,60.93796,4.150943,13.45349,4.219178,9.245455,13.66182,26.36792,256.1859
2018,50,1,"4-Others","LEHS",1508.965,105.8491,10.63636,80.97826,202.2093,13.68421,38.25,56.5942,59.06173,51.28767,54.23077,835.1107
2018,50,1,"4-Others","SomeC",580.5383,37.42138,2.363636,37.78986,108.2093,4.210526,10.125,10.28986,14.76543,17.09589,20.76923,317.3637
2018,50,1,"4-Others","College",592.4969,26.72956,0,30.23188,112.5814,2.105263,14.625,4.115942,18.17284,9.616438,30,345.5257
2018,50,2,"1-WNH","LEHS",14830.21,759.5311,78.375,473.3194,1279.037,102,239.2665,205.874,322.833,244.1641,432.2292,10694.78
2018,50,2,"1-WNH","SomeC",6638.768,376.1973,19.59375,207.2042,525.8831,28,123.2274,98.86028,147.5808,131.7068,300.9447,4679.604
2018,50,2,"1-WNH","College",4356.024,223.2716,1.03125,95.47644,217.0796,16,57.50611,67.26575,106.5861,87.1291,288.8261,3194.612
2018,50,2,"2-BNH","LEHS",4641.601,120.6369,11.81818,243.0151,453.6408,49.47368,180.9752,28.6087,69.66991,66.67347,17.94444,3400.175
2018,50,2,"2-BNH","SomeC",2092.992,53.16201,1.181818,125.5578,203.8835,6.31579,79.50355,10.21739,26.25243,20.20408,8.444445,1557.526
2018,50,2,"2-BNH","College",981.4077,9.201118,0,34.42714,77.47573,4.210526,34.52128,8.173913,8.07767,12.12245,11.61111,781.2995
2018,50,2,"3-Hisp","LEHS",2597.684,137.799,24,162.5333,167.1245,19.63636,40.39286,22,39.75,66,19,1899.514
2018,50,2,"3-Hisp","SomeC",737.084,47.65979,2,42.4,47.60515,2.181818,10.35714,5,8.153846,16,17,538.6224
2018,50,2,"3-Hisp","College",377.2316,15.54124,0,7.066667,21.27039,2.181818,7.25,3,5.096154,12,11,292.8631
2018,50,2,"4-Others","LEHS",860.41,61.89474,10,46.66667,52.89773,8.076923,14.08333,15.68,21,24.63158,14.33333,591.5272
2018,50,2,"4-Others","SomeC",371.0122,29.91579,0,24.44444,23.75,4.615385,8.666667,11.2,7,6.157895,10.2381,245.6789
2018,50,2,"4-Others","College",418.5778,6.189474,0,8.888889,18.35227,2.307692,3.25,1.12,6,8.210526,18.42857,344.7939
2018,55,1,"1-WNH","LEHS",46031.31,2327.523,293.2174,1635.729,7331.964,295.9258,1003.557,980.6776,1238.586,1096.869,1697.744,28131.91
2018,55,1,"1-WNH","SomeC",13567.58,704.0987,46.95652,567.7482,2191.374,85.58134,334.1743,305.2372,387.8298,309.164,718.433,7916.138
2018,55,1,"1-WNH","College",9128.117,427.3787,19.82609,290.5234,1476.662,49.49282,247.2683,201.0853,271.5837,198.9669,685.8232,5257.947
2018,55,1,"2-BNH","LEHS",12264.59,317.4046,64.54794,531.3771,1758.805,145.7766,534.6639,158.0208,286.4701,275.4155,95.68382,8096.55
2018,55,1,"2-BNH","SomeC",3156.168,70.07633,10.41096,176.7851,502.6631,35.93085,151.2605,35.23438,55.84615,64.26361,27.33824,2026.199
2018,55,1,"2-BNH","College",1242.245,17.51908,1.041096,85.83784,177.532,11.29255,64.07563,11.74479,20.68376,16.32092,19.97794,816.251
2018,55,1,"3-Hisp","LEHS",7034.206,625.6986,77.74712,380.646,975.8068,69.10588,143.3212,139.1667,190.3527,211.7349,137.5415,4083.84
2018,55,1,"3-Hisp","SomeC",1274.335,97.86301,10.22989,100.548,189.9984,11.51765,37.11917,12.84615,14.5625,35.63855,40.33171,722.8676
2018,55,1,"3-Hisp","College",660.4596,36.43835,1.022989,31.806,101.1948,8.376471,18.55959,14.98718,28.08482,13.62651,34.12683,372.2923
2018,55,1,"4-Others","LEHS",2260.898,125.4386,17.88889,129.8077,361.1552,19.33333,62.69512,63.88733,76.92929,56.02817,60.33981,1288.265
2018,55,1,"4-Others","SomeC",839.2128,52.45614,5.111111,50.84135,138.5415,6.444445,22.47561,14.19718,16.9697,15.38028,23.03884,493.5924
2018,55,1,"4-Others","College",801.8893,17.10526,0,44.35096,156.3033,3.222222,11.82927,5.915493,18.10101,6.591549,29.62136,508.1427
2018,55,2,"1-WNH","LEHS",25692.87,1134.342,151.1616,772.5295,2367.779,190.3393,401.9826,263.9497,465.7346,304.2105,480.305,19161.3
2018,55,2,"1-WNH","SomeC",10961.6,482.6552,46.59091,322.5614,875.0709,74.30357,206.0926,125.8365,218.6309,161.2316,320.8803,8127.712
2018,55,2,"1-WNH","College",6844.525,279.0032,7.247475,172.9091,415.1499,20.35714,96.92474,98.21384,158.6345,112.5579,250.8147,5231.992
2018,55,2,"2-BNH","LEHS",7041.516,161.1106,34.77273,318.5673,726.114,75.81967,252.297,40.52941,84.17731,68.56667,21.11111,5258.632
2018,55,2,"2-BNH","SomeC",3312.402,48.63717,9.204545,169.4291,331.0674,35.86066,118.0099,10.39216,40.56738,32.26667,10,2506.763
2018,55,2,"2-BNH","College",1465.082,19.25221,1.022727,70.00364,118.8186,13.31967,40.69307,2.078431,18.25532,20.16667,8.888889,1152.605
2018,55,2,"3-Hisp","LEHS",3437.487,210.7912,25.6,212.2993,278.7024,29.36585,51.47059,10,52.71233,56.63636,27.15556,2482.773
2018,55,2,"3-Hisp","SomeC",1029.718,50.91575,5.333333,55.60219,80.65013,9.439024,13.38235,9,15.20548,22.25,14.62222,753.281
2018,55,2,"3-Hisp","College",483.7945,16.29304,1.066667,9.09854,31.64752,4.195122,5.147059,1,6.082192,10.11364,5.222222,393.9456
2018,55,2,"4-Others","LEHS",1314.012,65.56075,11,70.54205,103.8,25.02941,22.34483,11.29412,14,26,20.36842,943.9691
2018,55,2,"4-Others","SomeC",565.8883,42.99065,1,30.08411,34.6,9.794118,8.689655,9.882353,7,9,10.18421,403.8031
2018,55,2,"4-Others","College",553.0999,6.448598,1,10.37383,34.6,2.176471,4.965517,2.823529,5,5,12.44737,467.2277
2018,60,1,"1-WNH","LEHS",58458.88,2256.7,377.8685,2135.408,9653.416,452.3415,1082.858,814.6696,1275.259,887.68,1319.115,38204.62
2018,60,1,"1-WNH","SomeC",20567.95,774.8105,103.7286,757.8906,3468.57,161.7713,462.4379,334.0883,505.3881,293.8385,600.9865,13106.19
2018,60,1,"1-WNH","College",14554.17,488.4898,25.40292,495.7014,2410.014,97.88712,332.7042,200.2422,422.3527,205.4815,650.899,9222.192
2018,60,1,"2-BNH","LEHS",15370.3,346.4215,111.0226,761.2999,2219.873,234.3792,545.8095,168.7034,294.9472,224.0649,63.87879,10400.17
2018,60,1,"2-BNH","SomeC",4126.004,96.62796,20.75188,256.8241,690.6731,42.98658,152.9524,32.48325,68.78628,71.53247,23.69697,2668.403
2018,60,1,"2-BNH","College",1894.699,34.95054,6.225564,99.87602,318.454,27.63423,71.2381,17.8134,31.26649,28.4026,14.42424,1244.429
2018,60,1,"3-Hisp","LEHS",7638.625,556.3498,88.46939,469.8355,1171.536,87.11111,137.0435,81.31776,168.4455,158.5781,85.12,4634.196
2018,60,1,"3-Hisp","SomeC",1662.689,97.93423,10.40816,105.2023,262.4242,17.62963,40.68478,21.1215,32.84158,31.09375,28.728,1014.893
2018,60,1,"3-Hisp","College",812.6859,42.716,3.122449,45.96217,152.0394,7.259259,19.27174,10.56075,12.71287,9.328125,19.152,490.9106
2018,60,1,"4-Others","LEHS",2599.707,95.87755,14,127.4292,438.0561,39.33333,69.96,56.13889,77.88806,46.67692,42.75,1591.083
2018,60,1,"4-Others","SomeC",1108.464,42.97959,11.45455,62.10833,196.6542,8.09804,38.28,20.30556,31.81343,12.52308,20.1875,665.3003
2018,60,1,"4-Others","College",1217.829,23.14286,2.545455,67.4625,247.2897,11.56863,23.76,9.555555,37.29851,14.8,32.0625,747.6171
2018,60,2,"1-WNH","LEHS",34045.69,1037.337,141.7255,1179.663,3408.756,268.4018,483.025,213.452,563.1467,287.9425,332.044,26129.6
2018,60,2,"1-WNH","SomeC",15019.02,491.3702,49.96078,528.1464,1344.729,114.0203,234.2878,104.148,267.7255,130.6973,235.412,11519.17
2018,60,2,"1-WNH","College",10420.29,301.2928,16.31373,270.1907,780.5144,64.57788,150.6873,79.4,204.1279,114.3602,203.544,8235.226
2018,60,2,"2-BNH","LEHS",8891.449,127.5253,42.30159,460.5472,1049.831,118.0263,313.506,28.25581,113.2043,54.52941,18.48649,6566.158
2018,60,2,"2-BNH","SomeC",4366.945,58.15152,15.47619,221.7076,445.973,52.34211,142.8765,8.372093,47.50537,30.29412,17.45946,3326.217
2018,60,2,"2-BNH","College",2068.606,16.32323,7.222222,96.74515,211.1964,24.63158,59.61753,8.372093,27.29032,18.17647,2.054054,1596.625
2018,60,2,"3-Hisp","LEHS",4261.182,216.4476,37.67442,299.039,438.0593,53.72603,58.76316,7,55.6875,48.51613,26,3021.113
2018,60,2,"3-Hisp","SomeC",1109.927,66.36364,6.27907,69.08831,101.2496,14.19178,11.14474,6,15.1875,10.32258,10,799.796
2018,60,2,"3-Hisp","College",601.8907,9.188811,1.046512,28.87273,52.6911,6.082192,7.092105,2,10.125,5.16129,10,469.0916
2018,60,2,"4-Others","LEHS",1574.861,37.45679,11.53846,80.44898,146.3913,15.5,25.67442,12.94118,30.91667,23.375,13.71429,1178.471
2018,60,2,"4-Others","SomeC",735.0775,29.35802,2.307692,50.69388,66.43913,5.166667,11.16279,5.882353,14.35417,4.25,6.857143,538.9412
2018,60,2,"4-Others","College",766.0618,15.18519,1.153846,30.85714,46.16957,10.33333,11.16279,1.176471,7.729167,6.375,11.42857,622.5883
