year,age_gp,sex,race,edclass,tmort,mvaccmort,opioidmort,alcpoimort,uijmort,sijmort,othjmort,covmort,flumort,othinfmort,heartmort,cancermort,strokemort,respmort,dementiamort,dmmort,kidneymort,livermort,audmort,othncdmort,restmort
2000,45,2,"1-WNH","SomeC",3866.921,149.3958,48.64602,1,103.6552,167.1474,66.91983,0,35.92611,60.93903,510.3116,1566.731,159.9321,61.47059,5.740741,106.0731,22.5,133.9352,34.84615,464.8105,166.2955
2000,45,2,"1-WNH","College",3190.849,137.7408,27.49557,1,100.4159,134.3526,51.56118,0,30.48276,36.34959,278.3518,1642.489,92.76061,28.03922,3.444444,50.41096,20.25,70.65871,23.23077,335.877,119.0891
2000,45,2,"2-BNH","LEHS",4218.117,81.15254,40.7,1,92.39622,15.26087,76.41237,0,53.60938,69.10526,833.3333,1072.545,287.1958,89.02419,3,168.2593,78.17171,132.4873,38.15789,585.9498,503.1003
2000,45,2,"2-BNH","SomeC",1369.977,27.76271,9.9,0,20.03773,5.869565,19.10309,0,11.40625,19.13684,290.2375,410.4128,91.63447,25.74194,0,46.98148,24.22222,29.56329,5.263158,218.2081,112.8028
2000,45,2,"2-BNH","College",731.9057,17.08475,4.4,0,5.566038,5.869565,13.48454,0,7.984375,12.75789,126.4292,267.0419,49.16971,18.23387,0,20.75926,6.606061,10.94937,6.578948,121.8421,36.09689
2000,45,2,"3-Hisp","LEHS",1299.649,58.30137,8,0,18.81818,22.30769,35.81395,0,13,34.4,140.3871,462.1483,83.29897,20.72727,0,59.94366,13,64.29729,8.555555,154.8242,102.0342
2000,45,2,"3-Hisp","SomeC",215.2016,16.65753,2,0,2.090909,3.346154,4.093023,0,0,6.45,14.25806,84.96896,10.41237,3.272727,1,12.84507,0,9.486486,1.222222,24.39011,18.45299
2000,45,2,"3-Hisp","College",118.1499,1.041096,0,0,2.090909,3.346154,4.093023,0,0,2.15,15.35484,53.88276,7.28866,0,0,3.211268,0,4.216216,1.222222,13.78571,6.512821
2000,45,2,"4-Others","LEHS",498.7935,18.45714,6.428571,0,17.92,10.5,9.333333,0,5.454545,11.81818,58.44156,182.8108,35.59375,8.076923,1,12.83333,6,30.55,9,50.27907,27.27273
2000,45,2,"4-Others","SomeC",184.1184,14.11429,2.571429,0,6.72,1.3125,5.333333,0,3.272727,0,14.02597,64.14414,12.5625,2.307692,0,7,0,12.925,0,25.67442,12.27273
2000,45,2,"4-Others","College",203.0882,5.428571,0,0,3.36,9.1875,1.333333,0,3.272727,1.181818,17.53247,109.045,18.84375,4.615385,0,1.166667,0,3.525,0,16.04651,5.454545
2000,50,1,"1-WNH","LEHS",22945.18,686.0428,193.8571,9.142858,775.7828,792.2994,228.5833,0,253.0821,365.1688,6661.934,6292.099,645.4488,627.9429,21.90476,657.2411,177.9805,1064.317,348.0381,2184.078,969.1486
2000,50,1,"1-WNH","SomeC",8270.214,263.8626,64.26786,3.428571,280.1438,374.1115,84.5,0,71.49854,146.9192,2373.241,2466.97,226.0157,114.0707,6.571429,236.986,67.43359,363.3469,107.6743,687.8815,326.0065
2000,50,1,"1-WNH","College",8439.606,281.0945,36.875,3.428571,293.0735,452.589,63.91667,0,62.41935,80.91203,2334.825,2587.931,232.5354,71.9864,17.52381,232.7729,37.58594,333.336,115.2876,792.0403,405.8448
2000,50,1,"2-BNH","LEHS",7836.226,179.6226,73.55434,4,265.6162,47.96154,150.0894,0,118.082,142.1497,1975.753,1894.35,383.3889,134.1818,4.5,267.2083,149.9944,284.4479,133.6923,752.5374,877.1436
2000,50,1,"2-BNH","SomeC",1603.992,38.16981,19.76087,0,32.77817,24.53846,34.98324,0,14.45902,25.42515,449.9574,372.4409,88.12222,20.64336,0,66.25,34.96111,52.63407,15.8,155.8907,155.1958
2000,50,1,"2-BNH","College",981.7826,20.20755,7.684783,0,22.60563,14.5,16.92737,0,14.45902,25.42515,276.2896,237.2094,43.48889,9.174825,1.5,37.54167,18.04445,17.91798,8.507692,97.57191,112.6606
2000,50,1,"3-Hisp","LEHS",2727.195,128.7868,25.2973,5,91.6132,60.42105,40.23529,0,34.78788,79.78723,589.9778,533.8589,103.8168,25.80645,4,116.2754,30.83333,294.2943,56.07843,238.9333,269.5972
2000,50,1,"3-Hisp","SomeC",444.8387,18.23529,9.486486,0,19.86792,12.94737,7.823529,0,4.969697,12.76596,105.05,92.33743,17.64886,5.16129,0,16.46377,4.111111,38.88889,6.372549,39.46667,31.98611
2000,50,1,"3-Hisp","College",278.9666,7.977941,4.216216,0,5.518868,8.631579,8.941176,0,1.242424,7.446808,68.97222,65.80368,14.53435,1.032258,0,9.26087,2.055556,16.81682,2.54902,25.6,27.41667
2000,50,1,"4-Others","LEHS",967.5062,40.92593,9,2,40.98246,25.2766,17.10526,0,19.05882,23.29412,242.0637,218.9456,48.69863,19.04,.3333333,30.69231,18.41667,51.17647,27.35294,80.29771,59.81667
2000,50,1,"4-Others","SomeC",317.6706,13.24074,9,0,17.92982,10.34043,2.631579,0,4.764706,9.058824,81.07957,63.34974,14.06849,6.8,.3333333,12.05769,3.25,25.58824,0,31.16031,16.16667
2000,50,1,"4-Others","College",463.8232,10.83333,0,0,14.08772,18.38298,5.263158,0,3.176471,11.64706,119.8568,146.7047,16.23288,8.16,.3333333,14.25,4.333333,10.23529,3.647059,45.54198,21.01667
2000,50,2,"1-WNH","LEHS",14518.91,280.1522,61.19266,0,236.7273,260.4031,137.6214,0,177.6773,158.4876,2556.696,6021.747,603.4228,622.871,23.42857,520.5137,144.2474,363.5034,78.50407,1746.542,534.7461
2000,50,2,"1-WNH","SomeC",5167.37,129.9565,32.70642,0,98.18182,131.7829,43.68932,0,55.17928,52.47934,797.2953,2397.508,203.2807,132.5487,3.514286,173.8579,44.80412,143.2941,30.95935,555.8164,137.6891
2000,50,2,"1-WNH","College",4617.717,128.8913,21.10092,3,97.09091,151.8139,43.68932,0,44.14342,43.03306,488.0089,2496.745,142.2965,63.58027,14.05714,81.62842,22.94845,102.2024,26.53658,488.6417,151.5648
2000,50,2,"2-BNH","LEHS",4751.914,60,16.42857,2,76.5,15.03704,51.16177,0,58.15278,57.05479,1131.987,1342.062,311.1042,123.8654,4,277.2989,120.75,96.82258,25.5,613.5066,371.1732
2000,50,2,"2-BNH","SomeC",1335.13,24.44444,3.285714,0,18.21428,8.592592,10.44118,0,12.06944,15.13699,286.8434,463.1214,80.61459,27.40385,0,73.20689,28.28378,26.70968,6.071429,168.2022,81.97691
2000,50,2,"2-BNH","College",856.9567,15.55556,3.285714,0,7.285714,5.37037,9.397058,0,8.777778,12.80822,146.1692,360.8167,44.28125,19.73077,3,35.49425,11.96622,14.46774,2.428571,114.2912,39.84988
2000,50,2,"3-Hisp","LEHS",1514.477,44.42308,5,2,24.8,15.75,21,0,23.80952,36.55556,228.6861,561.9029,70.68132,22,2,103.525,19.125,64.72603,5.333333,181.7623,82.11494
2000,50,2,"3-Hisp","SomeC",269.1013,6.346154,2,0,3.1,3.15,3,0,1.190476,8.355556,37.57752,113.2039,12.65934,5,0,15.375,4.5,9.246575,1.333333,34.9148,7.563219
2000,50,2,"3-Hisp","College",131.4216,4.230769,1,0,3.1,2.1,1,0,0,2.088889,10.73643,66.8932,12.65934,1,0,4.1,3.375,1.027397,1.333333,12.32287,4.321839
2000,50,2,"4-Others","LEHS",604.0239,15.75,1.333333,0,12.70588,4,10.90909,0,7,14.3,91.20968,222.3573,43.44776,7.5,1,39.28571,8.571428,28.81081,3.5,62.54902,31.25
2000,50,2,"4-Others","SomeC",205.7908,12.6,1.333333,0,2.823529,7,1.363636,0,1,1.1,32.74194,76.63772,11.65672,2.5,0,7.857143,3.214286,4.432433,3.5,29.11765,6.25
2000,50,2,"4-Others","College",259.1852,13.65,1.333333,0,8.470589,3,2.727273,0,0,6.6,21.04839,136.005,15.89552,5,0,7.857143,3.214286,7.756757,0,18.33333,7.5
2000,55,1,"1-WNH","LEHS",30739.06,627.2687,60.87879,7,626.6328,683.4523,195.0218,0,320.7425,247.0391,9573.075,10194.24,879.9582,1374.462,58.34146,910.9286,272,950.7511,293.3636,2525.406,945.5447
2000,55,1,"1-WNH","SomeC",8299.063,163.3062,11.18182,1,163.5171,180.3105,44.07273,0,73.50348,71.86592,2566.865,2849.256,253.0948,232.754,16.82927,258.8955,60.8,283.8224,80.50957,720.9243,263.7457
2000,55,1,"1-WNH","College",9216.872,191.4251,9.939394,3,234.8501,301.2372,63.90545,0,85.75406,83.09497,2627.06,3301.502,297.947,136.7843,16.82927,247.1759,67.2,278.4265,87.12679,869.6692,309.7097
2000,55,1,"2-BNH","LEHS",8561.229,138.58,28.36364,3,185.3401,32.29546,94.62,0,144.3512,100.5185,2521.066,2466.129,483.2083,200.7773,9.625,331.0357,185.0098,207.8768,120.1754,725.7313,585.7843
2000,55,1,"2-BNH","SomeC",1284.695,14.64667,7.090909,0,22.74112,12.25,10.26,0,8.282443,10.92593,407.2492,370.6517,62.27505,23.6872,1.375,70.85714,23.26471,19.41706,9.614035,127.8723,80.83823
2000,55,1,"2-BNH","College",803.0766,15.77333,3.545455,0,15.91878,4.454545,9.12,0,2.366412,6.555555,248.6844,242.2192,41.5167,13.53555,0,32.10714,17.72549,13.70616,7.210526,77.39639,50.37745
2000,55,1,"3-Hisp","LEHS",3062.906,87.11111,21,0,62.18182,41.29412,37.34211,0,46.59091,60.89552,764.7558,749.2532,143.8545,32.43243,6.75,203.4416,36.81818,264.8375,59.42857,277.659,169.1053
2000,55,1,"3-Hisp","SomeC",341.029,5.444445,0,0,9.212121,7.411765,4.526316,0,1.136364,3.044776,109.4011,86.61283,17.72121,3.243243,2.25,21.90909,6.136364,24.4629,3.428571,22.17049,12.1579
2000,55,1,"3-Hisp","College",252.0649,5.444445,0,0,4.606061,5.294117,1.131579,0,2.272727,4.059701,77.84309,75.13402,10.42424,4.324324,0,15.64935,2.045455,11.69965,1.142857,22.17049,7.736842
2000,55,1,"4-Others","LEHS",1076.809,22.62857,6,0,32.35294,20.72727,10.28571,0,13.23529,20.57143,289.5229,309.1849,57.41667,34.52381,0,53.26027,15.36364,44.28814,19.04762,69.04762,68.15094
2000,55,1,"4-Others","SomeC",270.0715,3.771429,0,0,1.294118,5.757576,3.428571,0,7.352941,3.428571,82.88761,81.65094,13,9.523809,1,9.986301,2.363636,13.62712,4.761905,20.23809,3.245283
2000,55,1,"4-Others","College",518.1199,17.6,0,0,10.35294,11.51515,10.28571,0,4.411765,8,136.5894,186.1642,33.58333,5.952381,1,17.75343,8.272727,9.084745,1.190476,35.71429,14.60377
2000,55,2,"1-WNH","LEHS",20993.58,304.6867,40.03279,3.5,248.9297,193.9318,98.88889,0,255.4578,144.6154,4165.36,8979.389,832.9396,1297.639,86.54546,796.5905,226.6182,432.8407,76.50862,2195.754,622.6371
2000,55,2,"1-WNH","SomeC",5841.042,99.44635,16.22951,3.5,66.52432,84.31818,38.88889,0,52.62651,45.72398,975.0998,2809.431,226.4725,228.6162,24.72727,205.0523,49.74545,120.1133,22.62931,591.1232,178.6698
2000,55,2,"1-WNH","College",4681.376,88.86695,9.737705,0,81.54594,92.75,42.22222,0,55.91566,44.66063,568.54,2530.18,166.5879,98.74505,24.72727,107.3572,27.63636,106.046,25.86207,476.1229,126.6931
2000,55,2,"2-BNH","LEHS",5324.331,33.48,3,1,54.46032,4.888889,48.55172,0,62.3662,53.28358,1424.424,1583.729,336.5174,161.1497,5.833333,360.5251,162.3978,97.96227,23.33333,618.1226,291.8344
2000,55,2,"2-BNH","SomeC",1276.034,10.8,0,0,9.269841,4.888889,9.931034,0,8.084507,7.313433,318.9831,475.1187,70.84577,30.69519,0,58.63962,30.87845,14.4717,4.444445,162.9596,57.91265
2000,55,2,"2-BNH","College",715.6358,9.72,2,0,9.269841,1.222222,5.517241,0,11.5493,9.402985,138.5926,309.1526,37.63681,13.15508,1.166667,35.83532,13.72376,5.566038,2.222222,80.91786,27.25301
2000,55,2,"3-Hisp","LEHS",1880.644,34.17949,6,0,22.78572,6,14,0,29.7931,27.42857,346.3281,683.1899,85.94505,35.76087,3,175.1872,39.9,76.47619,4,215.7406,74.7
2000,55,2,"3-Hisp","SomeC",217.4823,4.410256,1,0,4.142857,0,1,0,1.103448,3.428571,36.73177,88.65823,9.791209,8.173913,1,16.68449,2.1,8.380953,2,25.50628,3.1125
2000,55,2,"3-Hisp","College",121.8741,4.410256,0,0,2.071429,2,0,0,1.103448,9.142858,19.9401,52.1519,3.263736,3.065217,1,3.128342,0,3.142857,0,12.75314,5.1875
2000,55,2,"4-Others","LEHS",794.7592,24,0,0,11.53846,4,4.8,0,7,14.56,152.7385,285.4538,47.96053,30.19355,1,43.92857,14,34.88372,9,80.864,30.13953
2000,55,2,"4-Others","SomeC",197.3345,4,0,0,1.153846,3,0,0,2,5.2,28.07692,76.68908,19.18421,4.645161,0,9.642858,3,5.813953,0,25.536,7.813953
2000,55,2,"4-Others","College",281.9064,6,3,0,2.307692,5,3.2,0,1,6.24,38.18462,144.8571,13.85526,1.16129,3,6.428571,2,9.302325,0,26.6,10.04651
2000,60,1,"1-WNH","LEHS",41359.83,521.2375,18.66667,6,644.3991,571.2823,149.598,0,482.2765,225.7164,12629.85,14614.45,1538.34,2360.461,144.4344,1307.55,426.0512,969.0745,270.2147,3387.211,1104.058
2000,60,1,"1-WNH","SomeC",9170.775,105.7583,3.5,1,137.6283,112.1208,34.52261,0,97.35048,52.98507,2721.088,3463.226,301.6141,384.6434,31.49321,277.6815,85.21024,252.802,42.29448,827.5085,234.2598
2000,60,1,"1-WNH","College",10245.39,150.0042,5.833333,2,190.9726,182.5968,44.8794,0,116.373,76.29851,2987.059,3945.325,334.0457,238.8953,64.0724,295.7681,78.73857,257.1234,70.4908,958.2806,239.6825
2000,60,1,"2-BNH","LEHS",9702.728,105.4206,6.857143,0,151.7647,19.51852,78.16666,0,145.5286,62.70422,2928.17,3028.867,560.7032,302.7748,22.30435,429.1381,221.81,151.3636,105,829.3909,554.5422
2000,60,1,"2-BNH","SomeC",1174.505,10.09346,0,0,16.47059,8.037037,8.166667,0,14.31429,13.01408,373.5199,367.9513,57.68551,31.20199,2.347826,41.17992,18.67873,22.42424,8.166667,123.0857,58.06104
2000,60,1,"2-BNH","College",875.7672,4.485981,1.142857,0,11.76471,3.444444,4.666667,0,7.157143,8.281691,277.3102,287.1815,34.61131,15.02318,2.347826,47.68201,17.51131,11.21212,12.83333,80.52338,47.39677
2000,60,1,"3-Hisp","LEHS",3463.148,63.40298,6,0,65.79105,30.88235,16.8,0,63.60938,59.72727,993.1893,925.259,185.6585,91.79382,11.91667,242.2895,61.25,208.6979,26.28572,283.4161,127.2639
2000,60,1,"3-Hisp","SomeC",351.1955,4.298508,0,0,6.80597,3.088235,0,0,4.3125,8.848485,99.42471,102.5716,17.17073,8.742268,0,24.12406,5.46875,20.76596,3.428571,30.44099,11.76389
2000,60,1,"3-Hisp","College",289.6567,4.298508,0,0,3.402985,1.029412,4.2,0,1.078125,4.424242,80.38593,95.16949,17.17073,5.463918,1.083333,12.58647,3.28125,14.53617,2.285714,24.14286,14.97222
2000,60,1,"4-Others","LEHS",1319.112,26.88889,.6666667,0,25.12903,12.85714,8.5,0,25.33333,31.175,395.0179,371.8255,86.23239,39.41026,1.25,58.54546,24,52.31667,17.0625,111.521,33.06667
2000,60,1,"4-Others","SomeC",311.1334,7.333333,.6666667,0,5.290323,3.857143,2.428571,0,3.8,2.15,94.80431,92.95638,25.10563,5.435897,0,19.86364,2.181818,9.733334,1.3125,24.14371,9.644444
2000,60,1,"4-Others","College",632.7544,9.777778,.6666667,0,10.58065,10.28571,6.071429,0,8.866667,9.675,187.1777,220.2181,43.66197,8.153846,3.75,13.59091,9.818182,10.95,2.625,56.33533,19.28889
2000,60,2,"1-WNH","LEHS",30474.46,310.1538,17.85714,3,288.6005,148.3496,144.086,0,409.7392,198.0228,6509.159,12691,1256.149,2334.564,166.7773,1157.171,372.3559,456.7766,60.3012,3166.108,793.5118
2000,60,2,"1-WNH","SomeC",6444.45,79.69231,5.952381,1,77.32316,43.87805,32.25806,0,64.18891,52.1673,1181.623,2933.163,279.8563,371.6027,44.40174,244.1737,64.04955,126.6418,16.44578,654.7989,169.1969
2000,60,2,"1-WNH","College",4882.094,86.15385,1.190476,0,62.07634,64.77235,23.65591,0,47.07187,29.80989,701.2183,2553.838,187.995,193.8331,36.82096,114.6555,45.59459,99.58162,14.25301,487.0935,125.2913
2000,60,2,"2-BNH","LEHS",7150.217,35.12195,5.6,0,47.52632,5.555555,47.30612,0,105.8333,49.91071,2046.052,2190.859,459.0734,203.8099,23.63636,478.9091,231.4215,90.28283,15.16667,772.7766,342.2222
2000,60,2,"2-BNH","SomeC",1210.343,5.487805,0,0,11.05263,1.111111,4.979592,0,14.48246,10.44643,342.1194,398.8347,80.61776,44.79339,2.363636,68.72727,36.54023,13.21212,3.5,120.3597,51.11111
2000,60,2,"2-BNH","College",788.4396,4.390244,1.4,0,4.421052,3.333333,8.714286,0,6.68421,4.642857,198.8291,298.3065,40.30888,22.39669,0,40.36364,21.03831,5.505051,2.333333,88.86369,36.66667
2000,60,2,"3-Hisp","LEHS",2378.836,30.9375,0,0,25,3.75,18.66667,0,32.63158,36.84211,531.3478,762.7071,173.4783,43.71429,10,214.2035,70.77465,84.39561,1,246.1852,93.05264
2000,60,2,"3-Hisp","SomeC",217.1202,1.03125,1,0,4,1.25,2.333333,0,5.263158,1.052632,42.08696,93.88787,8.26087,5.204082,1,12.47788,2.112676,7.384615,0,24.61852,4.378947
2000,60,2,"3-Hisp","College",157.0433,1.03125,0,0,3,0,0,0,2.105263,2.105263,31.56522,65.40504,8.26087,2.081633,1,8.318584,2.112676,4.21978,1,18.1963,6.568421
2000,60,2,"4-Others","LEHS",1040.222,12.73684,1,0,14.85714,5,8,0,14.2381,37.84615,232.903,348.0816,82.30392,29.74359,8,61.91358,25.46428,29.05882,1.5,100.4667,28.63636
2000,60,2,"4-Others","SomeC",208.2624,5.789474,0,0,5.714286,0,0,0,3.285714,2.102564,35.04851,95.5102,13.52941,5.128205,2,10.49383,3.321429,4.470588,1.5,13.7,6.363636
2000,60,2,"4-Others","College",247.516,3.473684,0,0,3.428571,1,0,0,5.476191,1.051282,35.04851,128.4082,19.16667,5.128205,2,12.59259,2.214286,4.470588,0,22.83333,0
2000,65,1,"1-WNH","LEHS",56917.18,450.8206,11.66667,0,602.1942,489.8421,168.7778,0,747.9305,281.0367,17196.75,20226.97,2205.138,4192.053,378.827,1779.415,706.4637,892.4566,210.1111,4944.89,1440.011
2000,65,1,"1-WNH","SomeC",11782.44,79.75204,1.166667,0,147.3454,133.7895,40.18518,0,146.9346,73.55257,3467.52,4330.709,477.3451,645.5154,78.78738,377.4516,129.6264,208.3473,39.53704,1112.735,289.7451
2000,65,1,"1-WNH","College",14426.38,148.4274,1.166667,0,196.4605,155.3684,39.03704,0,170.1349,94.41076,4056.73,5621.318,591.5164,529.4312,141.3856,353.1339,146.9099,235.1961,55.35185,1503.376,381.2436
2000,65,1,"2-BNH","LEHS",11118.85,89.26316,6,0,136,30.19355,87.6,0,205.8389,75.6,3269.206,3582.338,695.8389,447.9039,63,478.4695,268.1979,125.6786,75.81481,943.7361,539.0908
2000,65,1,"2-BNH","SomeC",1280.693,3.347368,0,0,23.8,2.322581,6,0,21.97156,13.2,375.4865,423.2862,73.30556,41.34498,6.75,53.8817,36.14841,17.48571,8.790123,118.9583,54.26296
2000,65,1,"2-BNH","College",955.4559,13.38947,0,0,10.2,3.483871,8.4,0,16.18957,7.2,274.3075,326.3759,42.85556,36.75109,2.25,50.6488,25.65371,9.835714,4.395061,79.30556,43.6463
2000,65,1,"3-Hisp","LEHS",4081.528,47.64706,1,.3333333,58.70968,30.33333,16.94118,0,65.21739,43.97872,1203.314,1124.961,224.7866,125.12,24.5,295.6176,85.55556,206.3677,32.375,369.2195,125.4737
2000,65,1,"3-Hisp","SomeC",395.3313,4.235294,0,.3333333,6.774194,6.5,0,0,6.521739,5.638298,94.94234,140.7525,24.27273,6.528,3.5,19.0721,4.444445,16.93274,2.3125,38.19512,14.56391
2000,65,1,"3-Hisp","College",361.1405,2.117647,0,.3333333,4.516129,2.166667,1.058824,0,3.26087,3.382979,107.7436,132.2861,17.94071,4.352,7,23.31034,0,12.69955,2.3125,27.58537,8.962406
2000,65,1,"4-Others","LEHS",1642.552,21.46154,.3333333,.3333333,25.88235,10.18182,4.2,0,43.10526,21.7,509.3064,503.4742,93.42282,89.14286,5,71.26168,25.23077,24.40541,14.77778,122.1943,60
2000,65,1,"4-Others","SomeC",327.1425,3.576923,.3333333,.3333333,4.705883,0,0,0,5.526316,3.1,99.54624,91.34305,21.47651,12.57143,0,22.19626,12.61539,6.972973,4.222222,26.02286,13.5
2000,65,1,"4-Others","College",646.3059,5.961538,.3333333,.3333333,9.411765,5.818182,2.8,0,14.36842,6.2,192.1474,226.1828,45.10067,18.28572,0,31.54206,3.153846,11.62162,0,49.78286,19.5
2000,65,2,"1-WNH","LEHS",46046.5,326.4198,10.66667,0,393.836,122.8177,173.0049,0,658.476,268.8739,10788.2,17309.04,2295.28,4162.937,424.5241,1770.862,644.1102,590.5252,53.68421,4752.148,1311.069
2000,65,2,"1-WNH","SomeC",8593.124,76.93396,3.2,1,76.1917,29.39227,27.54854,0,89.544,53.9824,1687.804,3697.334,425.4874,685.6098,91.81818,297.9817,97.10204,145.5071,13.68421,891.8327,196.2808
2000,65,2,"1-WNH","College",5999.377,62.64622,2.133333,1,72.97234,37.79005,26.4466,0,70.98,31.1437,1092.993,2866.627,282.2328,307.4532,89.65775,135.156,51.78775,84.96766,12.63158,616.0192,149.6505
2000,65,2,"2-BNH","LEHS",9158.634,35.83333,2,0,71.07692,3,44.8,0,134.7143,58.37681,2707.378,2612.909,628.7014,291.4855,52.9,709.1553,347.9441,82.97872,15.78571,935.5051,425.5641
2000,65,2,"2-BNH","SomeC",1376.986,5.972222,0,0,7.897436,0,8.711111,0,18.74286,12.11594,402.7044,449.5447,76.89153,34.48875,6.9,77.58094,44.36871,16.59575,0,153.3065,60.62832
2000,65,2,"2-BNH","College",940.3804,1.194444,0,0,9.025641,0,2.488889,0,10.54286,5.507246,259.9172,338.546,55.40713,20.02572,9.2,50.26371,25.68715,4.425532,1.214286,105.1884,40.80752
2000,65,2,"3-Hisp","LEHS",3296.117,26.57143,1,0,23.82143,4,21.63636,0,57.91935,49.7551,826.4691,972.7479,202.2533,95,23.85185,325.8344,97.34375,94.34,4,381.3299,88.27586
2000,65,2,"3-Hisp","SomeC",245.0174,2.214286,0,0,3.107143,0,6.363636,0,2.032258,2.163265,59.93478,85.8615,17.45333,6,2.074074,13.79755,4.375,5.3,0,30.50639,4.413793
2000,65,2,"3-Hisp","College",166.8653,2.214286,0,0,2.071429,0,0,0,3.048387,1.081633,32.59611,75.39058,11.29333,3,2.074074,6.368098,3.28125,6.36,0,14.16368,3.310345
2000,65,2,"4-Others","LEHS",1489.632,13,0,0,12.57143,6,8.125,0,33.75,28.74194,325.1293,513.318,117.36,60.90411,14.57143,91.93939,35.13334,31.62162,4,154.2151,40.20513
2000,65,2,"4-Others","SomeC",271.7497,3.545455,0,0,1.142857,0,3.25,0,2.5,2.129032,57.89973,98.54839,21.73333,8.547945,0,15.69697,9.066667,8.513514,0,33.66667,5.025641
2000,65,2,"4-Others","College",219.6181,9.454545,0,0,2.285714,0,1.625,0,3.75,2.129032,38.97098,93.13364,23.90667,8.547945,2.428571,3.363636,6.8,4.864865,0,14.11828,3.769231
2000,70,1,"1-WNH","LEHS",83446.87,502.3919,2,0,878.027,688.5552,246.881,0,1443.851,400.9431,25737.04,26643.57,4140.273,6991.463,1028.669,2400.517,1155.818,902.2239,208.2317,7821.846,2268.127
2000,70,1,"1-WNH","SomeC",15519,96.61383,0,0,182.2523,111.3682,47.13183,0,246.8029,79.10498,4631.36,5243.625,741.8924,1074.862,232.9665,454.7563,193.893,191.8949,28.9807,1610.349,347.6056
2000,70,1,"1-WNH","College",19946.13,145.9942,1,0,248.7207,122.0767,54.98714,0,328.3457,128.952,5870.603,7018.8,1019.835,964.675,356.3642,601.7267,241.2891,226.8812,40.78764,2095.806,469.2676
2000,70,1,"2-BNH","LEHS",13109.58,80.43243,1,0,138.8333,27.77778,71.14706,0,282.4116,71.83099,3946.578,4150.747,865.0633,574.0668,141.8425,557.5253,327.3412,105.3271,53.5102,1127.938,586.2287
2000,70,1,"2-BNH","SomeC",1290.268,11.31081,0,0,17.5,4.444445,4.823529,0,25.25632,9.577465,384.8918,399.4955,89.05064,53.60935,21.82192,60.45454,25.43529,4.299066,3.489796,120.7273,55.66212
2000,70,1,"2-BNH","College",990.1529,1.256757,0,0,4.666667,7.777778,6.029412,0,10.33213,3.591549,289.5306,352.7578,50.88607,41.32387,13.33562,47.0202,23.22353,5.373832,0,79.33507,52.10921
2000,70,1,"3-Hisp","LEHS",5128.021,62.53125,1,0,63.21429,27.57576,19.55,0,130.3824,35.54546,1566.409,1429.515,327.1154,180.5969,55.30159,368.1823,95.2421,150.6581,17.8125,453.7698,144.5098
2000,70,1,"3-Hisp","SomeC",434.2914,2.15625,0,0,5.357143,5.30303,1.15,0,7.360294,5.227273,130.0934,122.4402,28.03846,12.67347,5.317461,28.98228,5.473684,7.587097,1.1875,53.69434,11.86275
2000,70,1,"3-Hisp","College",441.6881,4.3125,0,0,6.428571,2.121212,2.3,0,5.257353,5.227273,137.4971,136.0446,22.84615,13.72959,6.380952,26.83544,3.28421,9.754839,0,50.53585,8.627451
2000,70,1,"4-Others","LEHS",2107.917,20.65217,0,0,32.8,16.05882,11.53846,0,58.14085,17.28,627.49,633.9525,149.0498,112.9333,15,85.51724,34.84444,19.7037,9,196.875,69.40298
2000,70,1,"4-Others","SomeC",382.6365,1.086957,0,0,3.514286,1.235294,1.153846,0,7.267606,3.24,120.9475,112.1944,29.80996,20.53333,3,14.96552,5.444445,6.222222,0,43.875,6.940299
2000,70,1,"4-Others","College",676.4466,3.26087,0,0,4.685714,3.705882,2.307692,0,20.59155,6.48,209.5625,217.8531,65.14027,20.53333,5,23.51724,8.711111,2.074074,0,65.25,16.65672
2000,70,2,"1-WNH","LEHS",72834.07,387.947,7,1,675.3318,121.5714,248.1259,0,1295.629,418.4445,18449.73,23773.53,4548.781,6877.159,1413.888,2728.375,1113.249,727.9388,54.22535,7808.796,2191.181
2000,70,2,"1-WNH","SomeC",12564.55,71.21218,1,0,124.6275,39.42857,41.72028,0,192.0249,69.21638,2903.947,4621.069,707.0143,1100.388,266.9727,360.0309,160.708,127.6327,11.92958,1441.756,320.4752
2000,70,2,"1-WNH","College",8793.374,81.84087,1,0,115.0407,23,24.15385,0,155.346,50.33918,1791.319,3489.401,554.2045,590.4523,238.1397,215.5937,100.0434,98.42857,10.84507,1006.448,243.3438
2000,70,2,"2-BNH","LEHS",11813.91,42.26415,0,2,100.9821,4.8,60.125,0,213.178,74.30769,3719.39,3102.89,899.96,369.7184,162.989,809.2191,432.25,62.30986,8,1210.9,540.5026
2000,70,2,"2-BNH","SomeC",1580.205,8.45283,0,0,13.92857,1.2,6.9375,0,24.05085,12.92308,467.4521,447.2235,94.43323,54.85437,23.76923,118.1261,51.0625,8.901408,1,177.261,67.56283
2000,70,2,"2-BNH","College",1029.885,5.283019,0,0,15.08929,0,6.9375,0,20.77119,10.76923,292.1576,298.887,87.60673,27.42719,19.24176,70.65487,29.6875,7.788733,0,97.83888,38.93451
